Source 	Target
A0A0F6B4C2	hisS
A0A0F6B4C2	gltX
A0A0F6B5T0	ubiA
A0A0F6B9F8	fliE
A0A0F6AWV7	mutM
A0A0F6BAG8	gcvH
A0A0F6BAG8	glgC
A0A0F6BAG8	gatZ
A0A0F6BAG8	moaA
A0A0F6B4R1	mtgA
A0A0F6B4R1	msrB
A0A0F6B4R1	msrQ
A0A0F6B4R1	ispE
A0A0F6AZF9	iolE
A0A0F6AY09	kdsA
A0A0F6B989	nagK
A0A0F6B060	murQ
A0A0F6B4T4	nanA
A0A0F6B9W9	pnp
A0A0F6B0U4	rihA
A0A0F6B7N0	grcA
A0A0F6B5H2	lolA
A0A0F6B3X5	purA
A0A0F6B7X9	pyrC
A0A0F6B5J6	purR
A0A0F6BAW1	ruvA
A0A0F6AWB2	rpsO
A0A0F6B8H0	serC
A0A0F6B8J8	rlmI
A0A0F6B073	rpsR
A0A0F6B9S5	rpsE
A0A0F6AZP6	rsgA
A0A0F6AZP6	selU
A0A0F6AZP6	mtnN
A0A0F6AZP6	solA
A0A0F6AXQ5	mdoB
A0A0F6BAH9	pepB
A0A0F6BAH9	mutH
A0A0F6BAH9	nanE
A0A0F6BAH9	plsB
A0A0F6BBD2	yejK
A0A0F6B5I4	nuoA
A0A0F6B7E3	pyrD
A0A0F6AWF0	rplP
A0A0F6B302	rsxA
A0A0F6B302	nuoH
A0A0F6B302	ravA
A0A0F6B302	rsxD
A0A0F6B241	rsmG
A0A0F6AYA3	argS
A0A0F6B766	nagZ
A0A0F6B782	nadD
A0A0F6B844	lsrB
A0A0F6AZD3	nfi
A0A0F6B9H2	mdtK
A0A0F6B1H8	pepE
A0A0F6AWG5	phnW
A0A0F6B2X0	rlmF
A0A0F6AWQ9	slyX
A0A0F6AWQ9	tilS
A0A0F6AWQ9	yqgE
A0A0F6AWQ9	yceH
A0A0F6AW96	yihI
A0A0F6AYE9	yhaM
A0A0F6BB27	yciC
A0A0F6BB27	zntB
A0A0F6BB27	yheU
A0A0F6BB27	ttcA
A0A0F6B432	ubiE
A0A0F6B1G3	ybhG
A0A0F6B1G3	ycaD
A0A0F6B1G3	ycgL
A0A0F6B1G3	zapA
A0A0F6AWW5	yoaH
A0A0F6BAI9	rbn
A0A0F6BAI9	rimP
A0A0F6BAI9	rplR
A0A0F6BAI9	rplT
A0A0F6AYZ5	rplA
A0A0F6B9Q3	rpsG
A0A0F6B9Q3	metG
A0A0F6B9Q3	uspB
A0A0F6B9Q3	rpsU
A0A0F6B5B3	rsxC
A0A0F6B9M1	glnS
A0A0F6B3H1	selU
A0A0F6B3N4	secA
A0A0F6BB26	leuS
A0A0F6B5S2	queF
A0A0F6BBD4	pcm
A0A0F6B9T3	prfC
A0A0F6AWK7	ppnP
A0A0F6B8L6	uppP
A0A0F6B8Q1	rlmE
A0A0F6B651	rpiA
A0A0F6AWY0	rraA
A0A0F6B6X0	thiM
A0A0F6B3Q3	psd
A0A0F6B603	rplK
A0A0F6B1S0	pheS
A0A0F6B7L9	selO
A0A0F6B2X3	tyrS
A0A0F6B0W9	tusC
A0A0F6B777	udk
A0A0F6B9S4	moaA
A0A0F6B1D2	ribH
A0A0F6B4F9	rplV
A0A0F6B9L2	rpmE
A0A0F6AZQ8	ppsR
A0A0F6B1P9	rimK
A0A0F6B1P9	rihC
A0A0F6B1P9	ycgN
A0A0F6B1P9	ygfB
A0A0F6AZ39	yobD
A0A0F6AZ39	rhlB
A0A0F6AZ39	symE
A0A0F6AZ39	rapA
A0A0F6B740	rhaT
A0A0F6B740	rplL
A0A0F6B740	rsd
A0A0F6B740	rsmJ
A0A0F6B510	ruvB
A0A0F6B510	rsmH
A0A0F6B510	rsmF
A0A0F6B510	rlmC
A0A0F6B735	rnhB
A0A0F6B7L1	rpoB
A0A0F6B0W6	rpsS
A0A0F6B7X7	rpsI
A0A0F6B7X7	rpsF
A0A0F6B7X7	rpsT
A0A0F6B7X7	rpsC
A0A0F6B882	ruvA
A0A0F6B157	thiK
A0A0F6AZ66	thiG
A0A0F6BBA3	lysS
A0A0F6AXA9	wecF
A0A0F6B5I5	pepQ
A0A0F6B104	recF
A0A0F6B5L7	rhaS
A0A0F6B1T4	recX
A0A0F6AZ25	ribB
A0A0F6AZ25	rplO
A0A0F6AZ25	rodZ
A0A0F6AZ25	slmA
A0A0F6AWX5	rpoZ
A0A0F6AZG1	slyA
A0A0F6AZG1	syd
A0A0F6AZG1	cysS
A0A0F6AZG1	rapZ
A0A0F6B6W5	proS
A0A0F6B142	thrS
A0A0F6B3N0	serS
A0A0F6AXG3	truA
A0A0F6AXG3	tus
A0A0F6AXG3	ytfE
A0A0F6AXG3	yqhA
A0A0F6BAV2	rpmC
A0A0F6BAV2	rpsO
A0A0F6BAV2	rhmA
A0A0F6BAV2	rplX
A0A0F6B8Z3	yafD
A0A0F6B7W1	yegS
A0A0F6B5H8	yhbP
A0A0F6B5H8	purT
A0A0F6B5H8	purR
A0A0F6B5H8	recR
A0A0F6B689	ygiB
A0A0F6B8G2	ynfC
A0A0F6B4N3	rlmI
A0A0F6BA18	glyS
A0A0F6B1W1	thiI
A0A0F6BAS0	rlmN
A0A0F6B7D7	rpsP
A0A0F6B1I2	tgt
A0A0F6B1Z4	uxuA
A0A0F6AXE0	upp
A0A0F6BAP0	yfbV
A0A0F6B910	proQ
A0A0F6AXU0	mdoC
A0A0F6AYM3	purM
A0A0F6AYM3	rpmG
A0A0F6AYM3	thyA
A0A0F6B0T1	rplM
A0A0F6B901	rplY
A0A0F6B901	trpA
A0A0F6B901	ubiG
A0A0F6B901	yceI
A0A0F6B1S7	nuoN
A0A0F6B1S7	rplD
A0A0F6B1S7	ulaE
A0A0F6B1S7	ycaR
A0A0F6B657	hisS
A0A0F6B994	uvrC
A0A0F6B1T9	ytjA
A0A0F6B956	ychJ
A0A0F6B8Z6	zipA
A0A0F6B8N1	rsxA
A0A0F6AZ70	trpB
A0A0F6BBE0	ycdX
A0A0F6AWR8	ulaR
A0A0F6BA68	trmD
A0A0F6B8N4	tsgA
A0A0F6AY57	ypfN
A0A0F6AY57	yaiI
A0A0F6AY57	yohJ
A0A0F6AY57	gpt
A0A0F6B5E6	trmA
A0A0F6B5E6	viaA
A0A0F6B5E6	ybeY
A0A0F6B5E6	yaaA
A0A0F6AW50	yccT
A0A0F6B935	yejL
A0A0F6B4L4	yqgF
A0A0F6B6V1	rpsL
A0A0F6AZJ4	dsdA
A0A0F6AZJ4	uvrB
A0A0F6AZJ4	ybjL
A0A0F6AZJ4	yidD
A0A0F6AZK6	truD
A0A0F6AZK6	zapB
A0A0F6AZK6	treA
A0A0F6AZK6	treF
A0A0F6B011	xni
A0A0F6B733	yraN
A0A0F6B9K3	yjgA
A0A0F6B9K3	yfeW
A0A0F6B9K3	nuoK
A0A0F6B9K3	tsaD
A0A0F6B6D1	glyQ
A0A0F6B7R2	ycfP
A0A0F6B7G3	zupT
A0A0F6AWN5	yidE
A0A0F6AWN5	ycjF
A0A0F6AWN5	yciZ
A0A0F6AWN5	uxaC
A0A0F6B3Q0	yeeX
A0A0F6B3Q0	xylA
A0A0F6B3Q0	yacG
A0A0F6B3Q0	yebF
A0A0F6B3M5	yidC
A0A0F6B5A7	yfcN
A0A0F6B6K3	yciB
A0A0F6B321	rpmA
A0A0F6B321	yfiC
A0A0F6B321	ulaF
A0A0F6B321	ygfZ
A0A0F6B1Y5	yeaH
A0A0F6B0I5	trpR
A0A0F6B0I5	wecG
A0A0F6B0I5	ybaB
A0A0F6B0I5	ynfB
A0A0F6B9T9	yeaL
A0A0F6B9T9	yqfB
A0A0F6B9T9	caiA
A0A0F6B9T9	astC
A0A0F6B7V7	arnC
A0A0F6AXK6	atpB
A0A0F6AZF5	atpE
A0A0F6AZF5	atpH
A0A0F6AZF5	atpA
A0A0F6AZF5	cyaY
A0A0F6BB30	dcd
A0A0F6BB30	hemE
A0A0F6BB30	dapB
A0A0F6BB30	patD
A0A0F6B661	cbiD
A0A0F6AYF3	asnA
A0A0F6B0R8	arnF
A0A0F6B165	fadR
A0A0F6B7I2	frsA
A0A0F6BAK0	guaA
A0A0F6B533	kdsA
A0A0F6B533	thrB
A0A0F6B533	kdpA
A0A0F6B533	mutL
A0A0F6AX39	panD
A0A0F6B0D9	psiE
A0A0F6B0D9	panB
A0A0F6B0D9	acpS
A0A0F6B0D9	arnT
A0A0F6AX02	atpC
A0A0F6B4J3	bioH
A0A0F6AZW9	csrA
A0A0F6B2H9	dadA
A0A0F6B2H9	dnaK
A0A0F6B2H9	epd
A0A0F6B2H9	dxs
A0A0F6B8H7	yeiP
A0A0F6B4G8	ghrA
A0A0F6B4G8	glgC
A0A0F6B4G8	gatY
A0A0F6B4G8	add
A0A0F6AXG6	anmK
A0A0F6AXI0	argB
A0A0F6BB31	arcA
A0A0F6BB31	argR
A0A0F6BB31	apaH
A0A0F6BB31	cedA
A0A0F6B977	arnB
A0A0F6B8D3	arnD
A0A0F6B5K4	cmoA
A0A0F6B5K4	glk
A0A0F6B5K4	actP
A0A0F6B5K4	cobT
A0A0F6B6S9	atpG
A0A0F6B162	bioB
A0A0F6BBC7	fadI
A0A0F6B9F9	fmt
A0A0F6B051	fliT
A0A0F6B9Z3	folD
A0A0F6BB21	aaeB
A0A0F6BB21	arnE
A0A0F6BB21	atpD
A0A0F6BB21	cobS
A0A0F6AWH0	clpS
A0A0F6B1P2	clsA
A0A0F6B1P2	cysN
A0A0F6B1P2	acpH
A0A0F6B1P2	bioF
A0A0F6B969	chbG
A0A0F6AYB2	coaA
A0A0F6B9R5	fis
A0A0F6AXZ6	feoC
A0A0F6B513	galK
A0A0F6B513	hspQ
A0A0F6B513	hutG
A0A0F6B513	lspA
A0A0F6B9Z8	lplT
A0A0F6BBB9	hldE
A0A0F6BBB9	yfbR
A0A0F6BBB9	aas
A0A0F6BBB9	argO
A0A0F6BB91	apt
A0A0F6AZG3	arnA
A0A0F6AZG3	aroL
A0A0F6AZG3	caiC
A0A0F6AZG3	dut
A0A0F6B8Q2	dtpD
A0A0F6B0N4	fdhD
A0A0F6B475	dnaJ
A0A0F6AXY2	diaA
A0A0F6AZ50	dlgD
A0A0F6BB82	glgX
A0A0F6BB82	ybdK
A0A0F6BB82	dtd
A0A0F6BB82	dps
A0A0F6B9S0	glgA
A0A0F6B7M2	eno
A0A0F6B9F3	engB
A0A0F6B3Y7	epmA
A0A0F6B6J7	gcvT
A0A0F6B8L9	glyA
A0A0F6AWN3	ilvD
A0A0F6B0U9	kdsB
A0A0F6AXT5	lepA
A0A0F6B917	argH
A0A0F6AY19	clcA
A0A0F6BAX1	caiE
A0A0F6BAX1	dapE
A0A0F6BAX1	accA
A0A0F6BAX1	aceK
A0A0F6B7H0	ais
A0A0F6BAQ9	ppc
A0A0F6B0J1	cbpA
A0A0F6B0M1	crl
A0A0F6B0M1	efp
A0A0F6B0M1	fabZ
A0A0F6B0M1	fabR
A0A0F6AZZ2	fabA
A0A0F6B6Q9	bamA
A0A0F6B6Q9	aaeA
A0A0F6B6Q9	aaeX
A0A0F6B6Q9	pepA
A0A0F6AXQ1	cbiN
A0A0F6B7I3	astE
A0A0F6B243	astD
A0A0F6B243	clpX
A0A0F6B243	cmoB
A0A0F6B243	crcB
A0A0F6AXX3	eutC
A0A0F6B0B4	frdD
A0A0F6B0B4	gcvH
A0A0F6B0B4	aroB
A0A0F6B0B4	caiT
A0A0F6B1G6	glnE
A0A0F6B1G6	gpmA
A0A0F6B1G6	tmk
A0A0F6B1G6	lipA
A0A0F6B3E7	minE
A0A0F6B4E5	mdtL
A0A0F6B5J0	fusA
A0A0F6B4L2	der
A0A0F6B6G1	era
A0A0F6B7L8	fdhE
A0A0F6B8K5	fieF
A0A0F6B2I0	fliE
A0A0F6B2I0	fucI
A0A0F6B2I0	gppA
A0A0F6B2I0	htpX
A0A0F6B1Z3	ilvC
A0A0F6BBC2	menD
A0A0F6B8I2	minC
A0A0F6B8I2	metJ
A0A0F6B8I2	iscR
A0A0F6B8I2	mgsA
A0A0F6B9Y7	hemC
A0A0F6B9Y7	hscA
A0A0F6B9Y7	hpcH
A0A0F6B9Y7	ihfA
A0A0F6AX56	kefC
A0A0F6B7E6	cmk
A0A0F6B7E6	lolB
A0A0F6B7E6	mdh
A0A0F6B7E6	mdtH
A0A0F6B7B6	mdtA
A0A0F6B7Z5	murC
A0A0F6B1A8	ftsB
A0A0F6AWL6	infB
A0A0F6AWL6	gcvP
A0A0F6AWL6	lamB
A0A0F6AWL6	hscB
A0A0F6B218	menH
A0A0F6AZE8	mukB
A0A0F6BA48	mukF
A0A0F6BA48	cca
A0A0F6BA48	dcyD
A0A0F6BA48	dapD
A0A0F6AWF7	ligA
A0A0F6AWF7	nfo
A0A0F6AWF7	xseA
A0A0F6AWF7	mraZ
A0A0F6B696	nagK
A0A0F6B4K3	pfkA
A0A0F6B476	pepT
A0A0F6B5Q1	nhaP2
A0A0F6B8A8	nuoC
A0A0F6AWB6	cysC
A0A0F6AZB8	caiD
A0A0F6AZB8	groEL
A0A0F6AZB8	coaD
A0A0F6AZB8	deoB
A0A0F6B751	cysI
A0A0F6B3N6	emtA
A0A0F6B3N6	pgi
A0A0F6B3N6	garL
A0A0F6B3N6	hslV
A0A0F6AYE2	hslU
A0A0F6B5W2	ligB
A0A0F6B837	nanR
A0A0F6AY55	pgl
A0A0F6AY55	aroA
A0A0F6AY55	cdd
A0A0F6AY55	yggX
A0A0F6B591	adk
A0A0F6B591	lpxB
A0A0F6B591	lpxH
A0A0F6B591	nfi
A0A0F6B5R8	mutM
A0A0F6AZG0	folE
A0A0F6AZG0	aat
A0A0F6AZG0	norR
A0A0F6AZG0	norW
A0A0F6B8N9	ndk
A0A0F6B942	yjjX
A0A0F6B0I9	metAS
A0A0F6B0I9	dnaT
A0A0F6B0I9	fucU
A0A0F6B0I9	fsa
A0A0F6AXG9	ghrB
A0A0F6AXG9	nei
A0A0F6AXG9	xseB
A0A0F6AXG9	gloB
A0A0F6B7Z2	iscA
A0A0F6B7Z2	guaC
A0A0F6B7Z2	acpP
A0A0F6B7Z2	argP
A0A0F6B2Q6	cdh
A0A0F6BB06	gpmB
A0A0F6B6X6	flgI
A0A0F6AYA5	glmM
A0A0F6AYA5	ispF
A0A0F6AYA5	kefF
A0A0F6AYA5	gpsA
A0A0F6B0B8	hda
A0A0F6B0B8	hutU
A0A0F6B0B8	msrA
A0A0F6B0B8	thrL
A0A0F6B5I9	lpxA
A0A0F6B5I9	lldD
A0A0F6B5I9	mgrB
A0A0F6B5I9	mtnN
A0A0F6B6W4	cysG
A0A0F6B9L9	glpK
A0A0F6AZ74	hemL
A0A0F6AZ74	mnmG
A0A0F6AZ74	murA
A0A0F6AZ74	phnW
A0A0F6AXX8	hcp
A0A0F6B0X4	idi
A0A0F6B6R5	nanT
A0A0F6B1S2	nagB
A0A0F6AZI5	hisG
A0A0F6AZI5	hisA
A0A0F6AZI5	hemF
A0A0F6AZI5	ispD
A0A0F6AWG8	lptE
A0A0F6B4I6	mraY
A0A0F6B443	nudI
A0A0F6B0Y6	obg
A0A0F6AWR6	nuoH
A0A0F6B248	purC
A0A0F6B4K0	pckA
A0A0F6B743	hisF
A0A0F6B3P2	lpxC
A0A0F6B136	nfuA
A0A0F6AXR7	yejK
A0A0F6B7F8	mdtG
A0A0F6B598	mdtJ
A0A0F6B4K5	mdtB
A0A0F6B8U2	mdtC
A0A0F6B8U2	menC
A0A0F6B8U2	nrdI
A0A0F6B8U2	miaA
A0A0F6B134	mepA
A0A0F6B9G1	kup
A0A0F6BB16	nadE
A0A0F6BB16	mdtK
A0A0F6BB16	nudL
A0A0F6BB16	proA
A0A0F6B0U0	pyrD
A0A0F6B5X3	mnmE
A0A0F6B5X3	panC
A0A0F6B5X3	pagP
A0A0F6B5X3	phnX
A0A0F6B493	pdxB
A0A0F6B7F4	nepI
A0A0F6B7F4	nudC
A0A0F6B7F4	pxpA
A0A0F6B7F4	pyrE
A0A0F6B9H7	rpmJ
A0A0F6AWN7	queA
A0A0F6B7U2	grcA
A0A0F6B8B5	hemH
A0A0F6B8B5	hutH
A0A0F6B8B5	lplA
A0A0F6B8B5	lgt
A0A0F6AWI3	lexA
A0A0F6AWI3	pyrI
A0A0F6AWI3	cbpM
A0A0F6AWI3	hdfR
A0A0F6B673	ihfB
A0A0F6B9W4	leuA
A0A0F6B9Q9	mutS
A0A0F6AZW8	pduW
A0A0F6B545	priB
A0A0F6B545	nuoB
A0A0F6B545	hfq
A0A0F6B545	hisC
A0A0F6BAK6	mdtI
A0A0F6B0F0	ispE
A0A0F6B0F0	kduI
A0A0F6B0F0	kefG
A0A0F6B0F0	moaC
A0A0F6B433	mscL
A0A0F6B433	msrQ
A0A0F6B433	nanA
A0A0F6B433	nrfA
A0A0F6AZ31	purH
A0A0F6AZ31	gshA
A0A0F6AZ31	matP
A0A0F6AZ31	luxS
A0A0F6B7U8	mug
A0A0F6B8L2	patA
A0A0F6B3L9	nusB
A0A0F6B9K0	pdxH
A0A0F6B9K0	rlmH
A0A0F6B9K0	rpmE2
A0A0F6B9K0	torD
A0A0F6BA45	ubiC
A0A0F6BA45	thiC
A0A0F6BA45	hutI
A0A0F6BA45	iscS
A0A0F6BAJ1	kefB
A0A0F6B1U9	pncB
A0A0F6B1U9	purA
A0A0F6B1U9	rhaA
A0A0F6B1U9	rhaD
A0A0F6B963	rpmH
A0A0F6B963	ung
A0A0F6B963	ubiB
A0A0F6B963	yicR
A0A0F6AY46	rplC
A0A0F6AY46	queC
A0A0F6AY46	rplP
A0A0F6AY46	rpmD
A0A0F6B511	ruvC
A0A0F6B511	rsmB
A0A0F6B511	rsmA
A0A0F6B511	selA
A0A0F6B1I8	speB
A0A0F6B1I8	pepB
A0A0F6B1I8	pepE
A0A0F6B1I8	tusD
A0A0F6B260	rhmD
A0A0F6B260	rhaB
A0A0F6B260	rnb
A0A0F6B260	sprT
A0A0F6B0W4	pyrB
A0A0F6B5Q5	pyrG
A0A0F6B5Q5	rplQ
A0A0F6B5Q5	rplS
A0A0F6B5Q5	rplF
A0A0F6AYZ6	rppH
A0A0F6AYZ6	secB
A0A0F6AYZ6	tdcC
A0A0F6AYZ6	rlmM
A0A0F6BA57	serC
A0A0F6BA57	tig
A0A0F6BA57	sotB
A0A0F6BA57	sucC
A0A0F6B425	tdh
A0A0F6AYI6	rplJ
A0A0F6B6Z8	rsxB
A0A0F6B6Z8	rsxE
A0A0F6B6Z8	sstT
A0A0F6B6Z8	ubiA
A0A0F6AXU4	hldD
A0A0F6AX50	ispH
A0A0F6B915	napA
A0A0F6B915	recA
A0A0F6B915	rihA
A0A0F6B915	lpxK
A0A0F6B2U7	pyrC
A0A0F6BAL5	rtcA
A0A0F6B5W6	rpmB
A0A0F6B1N6	rplI
A0A0F6B1N6	rnhA
A0A0F6B1N6	rpsJ
A0A0F6B1N6	sthA
A0A0F6B4I9	frr
A0A0F6B594	rpsK
A0A0F6BAP6	smpB
A0A0F6AZN3	speE
A0A0F6B5D8	aspS
A0A0F6B5D8	mntH
A0A0F6B5D8	rbfA
A0A0F6B5D8	mtgA
A0A0F6B596	mutH
A0A0F6AZA4	nhaB
A0A0F6B572	plsB
A0A0F6B1E3	pnp
A0A0F6B1E3	rbsD
A0A0F6B1E3	rplE
A0A0F6B1E3	rpsR
A0A0F6B2K7	rpsQ
A0A0F6BA93	speD
A0A0F6B7T0	slyX
A0A0F6B0M6	sulA
A0A0F6B7K6	gene 58
A0A0F6AYB8	II
A0A0F6B6P7	V
A0A0F6B6P7	VIII
A0A0F6B6P7	IV
A0A0F6B6P7	III
A0A0F6AX82	VI
A0A0F6AX82	IX
A0A0F6AX82	VII
A0A0F6AX82	I
A0A0F6B557	17
A0A0F6B557	8
A0A0F6B557	cro
A0A0F6B557	15
A0A0F6AZ22	14
A0A0F6AZ22	N
A0A0F6AZ22	eac
A0A0F6AZ22	23
A0A0F6B5S4	mnt
A0A0F6B7N8	3
A0A0F6B8J0	sieA
A0A0F6B072	sieB
A0A0F6AXA0	int
A0A0F6AXA0	10
A0A0F6AXA0	eae
A0A0F6AXA0	12
A0A0F6B2R8	kil
A0A0F6B678	arf
A0A0F6B549	eaa
A0A0F6B549	ral
A0A0F6B549	xis
A0A0F6AWG9	18
A0A0F6AXD4	eaf
A0A0F6AYX0	eai
A0A0F6B8P7	eag
A0A0F6AYM4	16
A0A0F6AYM4	7
A0A0F6AYM4	abc1
A0A0F6AYM4	5
A0A0F6B6F7	4
A0A0F6B8G4	13
A0A0F6B3K0	ead
A0A0F6B4E6	19
A0A0F6B4V8	abc2
A0A0F6B8H6	26
A0A0F6B854	20
A0A0F6B966	ninB
A0A0F6BB18	ninD
A0A0F6BB18	ninE
A0A0F6BB18	ninF
A0A0F6BB18	ninG
A0A0F6BAW2	ninH
A0A0F6AXY7	ninX
A0A0F6B729	ninY
A0A0F6AWH4	9
A0A0F6AWM2	gtrA
A0A0F6B5Z3	erf
A0A0F6AW31	ant
A0A0F6B7C7	gtrB
A0A0F6AWA3	C3
A0A0F6B3M0	arc
A0A0F6B383	C1
A0A0F6B8K0	C2
A0A0F6B8P9	Rz1
A0A0F6B160	1
A0A0F6AY97	2
A0A0F6B3L1	purZ
A0A0F6B5S8	dpoZ
A0A0F6B6S3	datZ
A0A0F6B6S3	7
A0A0F6B6S3	dec
A0A0F6B4F1	tail sheath
A0A0F6B1C3	hsdM
A0A0F6B1C3	hsdS
A0A0F6B1C3	ushA
A0A0F6B1C3	citP
A0A0F6B3W9	flhD
A0A0F6B3W9	fliC
A0A0F6B3W9	fliC
A0A0F6B3W9	sopA
A0A0F6B401	yfeW
A0A0F6AZ00	ycgL
A0A0F6B579	ybeY
A0A0F6AY02	ycaD
A0A0F6B6Z1	ycdX
A0A0F6B1A1	yaiI
A0A0F6B1A1	zapD
A0A0F6B1A1	yajQ
A0A0F6B1A1	yjjB
A0A0F6B2J0	ung
A0A0F6B2J0	uxuA
A0A0F6B2J0	yidC
A0A0F6B2J0	yraN
A0A0F6B4X1	yaeH
A0A0F6AYE5	ycfP
A0A0F6B1L4	rplR
A0A0F6AXI5	rplX
A0A0F6AXI5	rplA
A0A0F6AXI5	syd
A0A0F6AXI5	wecF
A0A0F6BAZ7	thiE
A0A0F6BAZ7	rpsL
A0A0F6BAZ7	rpsC
A0A0F6BAZ7	rsmA
A0A0F6B3E4	glnS
A0A0F6B0R5	secA
A0A0F6B0R5	secB
A0A0F6B0R5	speE
A0A0F6B0R5	queF
A0A0F6BAR8	rhaM
A0A0F6B4A7	prfC
A0A0F6B8X8	tdcC
A0A0F6B1B9	trmA
A0A0F6B1B9	pyrD
A0A0F6B1B9	rplJ
A0A0F6B1B9	rplN
A0A0F6B636	rnhA
A0A0F6AWE5	rnfH
A0A0F6AZJ8	rpsK
A0A0F6AZJ8	glyS
A0A0F6AZJ8	murC
A0A0F6AZJ8	purM
A0A0F6B0T0	rhlB
A0A0F6AZE5	rhaD
A0A0F6B272	rhaT
A0A0F6B5K0	rplK
A0A0F6B1G9	rplE
A0A0F6B1G9	lysS
A0A0F6B1G9	treF
A0A0F6B1G9	ravA
A0A0F6AWE4	rhmA
A0A0F6AYD7	rpsD
A0A0F6B9W0	selA
A0A0F6AY76	yacL
A0A0F6BAI6	frr
A0A0F6B4A1	rpoZ
A0A0F6B7Y8	tusC
A0A0F6B1R2	yejL
A0A0F6B1R2	yeaH
A0A0F6B1R2	mnmE
A0A0F6B1R2	pyrI
A0A0F6AZ91	rhmD
A0A0F6AZ91	rplV
A0A0F6AZ91	rplT
A0A0F6AZ91	rpmE
A0A0F6AY81	rpsO
A0A0F6B0I3	trpR
A0A0F6B0I3	rph
A0A0F6B0I3	rnpA
A0A0F6B0I3	recX
A0A0F6AWG7	viaA
A0A0F6AWG7	purT
A0A0F6AWG7	sstT
A0A0F6AWG7	recO
A0A0F6AYH1	rihC
A0A0F6AWH8	rsd
A0A0F6AWH8	rsmJ
A0A0F6AWH8	ruvB
A0A0F6AWH8	rsmC
A0A0F6AZL4	rsmH
A0A0F6AZL4	rsmF
A0A0F6AZL4	speA
A0A0F6AZL4	rlmH
A0A0F6B0D4	rlmM
A0A0F6B0D4	rlmL
A0A0F6B0D4	rpoB
A0A0F6B0D4	thiK
A0A0F6B5S1	tilS
A0A0F6B6I6	thrS
A0A0F6B6I6	wzyE
A0A0F6B6I6	thiC
A0A0F6B6I6	recF
A0A0F6B6C8	rdgC
A0A0F6B6C8	rihA
A0A0F6B6C8	pyrB
A0A0F6B6C8	rpmA
A0A0F6B376	rlmI
A0A0F6AW32	rplL
A0A0F6AYJ1	rplD
A0A0F6AYJ1	rraA
A0A0F6AYJ1	slmA
A0A0F6AYJ1	pheS
A0A0F6B236	ubiC
A0A0F6AYA7	deoA
A0A0F6BB13	cysS
A0A0F6BB38	proS
A0A0F6BB38	trhO
A0A0F6BB38	rpsQ
A0A0F6BB38	uxaC
A0A0F6B739	trpB
A0A0F6B1G4	tusB
A0A0F6B1G4	zupT
A0A0F6B1G4	rpsJ
A0A0F6B1G4	pncB
A0A0F6B0I2	rpmG
A0A0F6B0I2	rpsB
A0A0F6B0I2	rplF
A0A0F6B0I2	smpB
A0A0F6AZH7	ubiE
A0A0F6AZH7	pyrE
A0A0F6AZH7	pyrC
A0A0F6AZH7	rbfA
A0A0F6AWQ7	rplI
A0A0F6AWQ7	rlmE
A0A0F6AWQ7	rpsI
A0A0F6AWQ7	tdh
A0A0F6B2P0	ybeD
A0A0F6B817	yacG
A0A0F6B817	rhaR
A0A0F6B817	rhaS
A0A0F6B817	rimO
A0A0F6B6Q7	rplM
A0A0F6B6Q7	ubiB
A0A0F6B6Q7	udk
A0A0F6B6Q7	ybaB
A0A0F6BB11	ypfN
A0A0F6BB11	rpmD
A0A0F6BB11	rnhB
A0A0F6BB11	rpsR
A0A0F6B1Q2	ulaR
A0A0F6B1Q2	serS
A0A0F6B1Q2	upp
A0A0F6B1Q2	rlmC
A0A0F6B2G4	rnb
A0A0F6B4E3	speB
A0A0F6B0J4	thiI
A0A0F6B7A9	tgt
A0A0F6BA11	ulaD
A0A0F6BA11	ydiB
A0A0F6BA11	yfeO
A0A0F6BA11	msrP
A0A0F6B764	ybjQ
A0A0F6AZN1	purH
A0A0F6B8U3	queC
A0A0F6B8U3	rplS
A0A0F6B8U3	metG
A0A0F6B8U3	yciZ
A0A0F6B4Z3	yidZ
A0A0F6B4Z3	ynfB
A0A0F6B4Z3	rapA
A0A0F6B4Z3	rpsP
A0A0F6BAQ3	ulaG
A0A0F6B4H5	wecG
A0A0F6AXU2	yebF
A0A0F6B7B4	yeeX
A0A0F6BAI1	yhaM
A0A0F6BAI1	sprT
A0A0F6BAI1	tsgA
A0A0F6BAI1	ulaE
A0A0F6B0M2	ytjA
A0A0F6BAA1	ygiB
A0A0F6AYN3	yfcN
A0A0F6AXR2	yidE
A0A0F6B3B5	ruvC
A0A0F6B1B6	tyrS
A0A0F6B313	yicR
A0A0F6B313	sucC
A0A0F6B313	ybhG
A0A0F6B313	trpA
A0A0F6BAD5	yqgE
A0A0F6AXH7	yqhA
A0A0F6B2J8	ybjL
A0A0F6B2J8	uppP
A0A0F6B2J8	yjgA
A0A0F6B2J8	zntB
A0A0F6AWY6	yaeP
A0A0F6AYQ6	yihI
A0A0F6B5P8	ycjF
A0A0F6B219	yohJ
A0A0F6B210	yceH
A0A0F6B394	rpsF
A0A0F6B3B4	sufE
A0A0F6B3A0	truD
A0A0F6B417	yeaL
A0A0F6AWL0	ygfZ
A0A0F6B144	treA
A0A0F6B4N6	yggU
A0A0F6B3E2	zipA
A0A0F6AXR0	yobD
A0A0F6B909	gpt
A0A0F6AWS5	yceI
A0A0F6BBA2	yoaH
